CVE-2021-44832,patch,trigger_status,version_status,reason,affected_ga,vulnerable_version,patched_version,patch_branch,备注
CVE-2022-25647,"https://github.com/google/gson/commit/e6fae590cf2a758c47cd5a17f9bf3780ce62c986
CVE-2022-29631,"https://github.com/oblac/jodd-http/pull/8
https://github.com/oblac/jodd-http/commit/e50f573c8f6a39212ade68c6eb1256b2889fa8a6",yes,tagged,,,,,,,
CVE-2018-8009,"https://github.com/apache/hadoop/commit/65e55097da2bb3f2fbdf9ba1946da25fe58bec9
https://github.com/apache/hadoop/commit/12258c7cff8d32710fbd8b9088a930e3ce27432
https://github.com/apache/hadoop/commit/11a425d11a329010d0ff8255ecbcd1eb51b642e
https://github.com/apache/hadoop/commit/bd98d4e77cf9f7b2f4b1afb4d5e5bad0f6b2fde
https://github.com/apache/hadoop/commit/1373e3d8ad60e4da721a292912cb69243bfdf47
https://github.com/apache/hadoop/commit/fc4c20fc3469674cb584a4fb98bac7e3c2277c9
https://github.com/apache/hadoop/commit/eaa2b8035b584dfcf7c79a33484eb2dffd3fdb1
https://github.com/apache/hadoop/commit/6a4ae6f6eeed1392a4828a5721fa1499f65bdde
https://github.com/apache/hadoop/commit/cedc28d4ab2a27ba47e15ab2711218d96ec88d2
https://github.com/apache/hadoop/commit/e3236a9680709de7a95ffbc11b20e1bdc95a860
https://github.com/apache/hadoop/commit/45a1c680c276c4501402f7bc4cebcf85a6fbc7f
https://github.com/apache/hadoop/commit/745f203e577bacb35b042206db94615141fa5e6f
https://github.com/apache/hadoop/commit/6d7d192e4799b51931e55217e02baec14d49607
https://github.com/apache/hadoop/commit/745f203e577bacb35b042206db94615141fa5e6",yes,tagged,,,,,,,
CVE-2019-10174,https://github.com/infinispan/infinispan/commit/7bdc2822ccf79127a488130239c49a5e944e3ca2,no,,测试框架不是 junit,,,,,,
CVE-2022-1848,https://github.com/erudika/para/commit/fa677c629842df60099daa9c23bd802bc41b48d1,yes,tagged,,,,,,,
CVE-2022-20612,https://github.com/jenkinsci/jenkins/commit/b5c3764681f3b4ce83d0e78f6a9327925640d57e,no,,,,,,,,
CVE-2017-2602,https://github.com/jenkinsci/jenkins/commit/414ff7e30aba66bed18c4ee8a8660fb36fc8c655,no,,,,,,,,
CVE-2021-22047,"https://github.com/spring-projects/spring-data-rest/commit/46dc6e03fcd13cadfafeab22ba813c12a8dc9688
https://github.com/spring-projects/spring-data-rest/commit/5f4e24b912ff31c9507a42aee95b052d38097fe0",pass,,,,,,,,
CVE-2021-21290,https://github.com/netty/netty/commit/c735357bf29d07856ad171c6611a2e1a0e0000ec,no,,使用了PlatformDependent防止了testcase中生成的临时文件赋予较高权限，其实没有testcase,,,,,,
CVE-2017-4991,https://github.com/cloudfoundry/uaa/commit/eb3f86054489039e11eabd54a8ec9a46c22abfc8,pass,,,,,,,,
CVE-2018-20735,https://github.com/spring-projects/spring-framework/commit/f4a2282d9d9f6e58029022c58311a1db07f7defc,no,,patch 不正确,,,,,,
CVE-2011-5245,https://github.com/resteasy/resteasy/pull/34,no,,testcase 涉及到外部服务器启动,,,,,,
CVE-2020-7780,https://github.com/softwaremill/akka-http-session/commit/57f11663eecb84be03383d164f655b9c5f953b41,pass,,,,,,,,
CVE-2019-17558,https://github.com/apache/lucene-solr/pull/1156,no,,,,,,,,
CVE-2018-17202,https://github.com/apache/commons-imaging/commit/f5574bfe285edd79207fe8c30f53cb0af06e26bb,no,,patch 不正确,,,,,,
CVE-2021-25932,https://github.com/OpenNMS/opennms/commit/eb08b5ed4c5548f3e941a1f0d0363ae4439fa98c,no,,maven jar 缺失,,,,,,
CVE-2019-14837,https://github.com/keycloak/keycloak/commit/9a7c1a91a59ab85e7f8889a505be04a71580777f,no,,依赖复杂,,,,,,
CVE-2022-30953,https://github.com/jenkinsci/blueocean-plugin/commit/9f44b895d018c514d5dccc1f2190a2a029e58259,no,,,,,,,,
CVE-2020-1958,"https://github.com/apache/druid/pull/9600#issuecomment-607497875
https://github.com/apache/druid/commit/dbaabdd24710fef726c5730c609937706f456a44#diff-fab6b7a8a160a405e787690201aade5462961550c97715ab18de6ad07a3edf7e",no,,测试新增,,,,,,
CVE-2021-31412,https://github.com/vaadin/flow/commit/16a5f20a80a3c271270d522198779046fd27f201,yes,tagged,,,,,,,
CVE-2018-8038,"https://github.com/apache/cxf-fediz/commit/b6ed9865d0614332fa419fe4b6d0fe81bc2e660d
https://github.com/apache/cxf-fediz/commit/4c396acb42439e61cc63b0452dd22442d720b61b",no,,需启动服务,,,,,,
CVE-2017-2600,https://github.com/jenkinsci/jenkins/commit/0f92cd08a19207de2cceb6a2f4e3e9f92fdc0899,no,,,,,,,,
CVE-2021-39235,https://github.com/apache/ozone/pull/1672,no,,maven jar 缺失,,,,,,
CVE-2017-1000353,"https://github.com/jenkinsci/jenkins/commit/36b8285a41eb28333549e8d851f81fd80a184076
https://github.com/jenkinsci/jenkins/commit/f237601afd750a0eaaf961e8120b08de238f2c3f",no,,,,,,,,
CVE-2022-24818,"https://github.com/geotools/geotools/commit/4f70fa3234391dd0cda883a20ab0ec75688cba49
https://github.com/geotools/geotools/commit/bbf32a90829ea09cf2c8d692f3bc7b9e7ab6ee9a",no,,maven jar 缺失,,,,,,
CVE-2018-1000056,https://github.com/jenkinsci/junit-plugin/commit/15f39fc49d9f25bca872badb48e708a8bb815ea7,no,,,,,,,,
CVE-2022-23061,https://github.com/shopizer-ecommerce/shopizer/commit/6b9f1ecd303b3b724d96bd08095c1a751dcc287e,pass,,,,,,,,
CVE-2017-1000387,https://github.com/jenkinsci/build-publisher-plugin/commit/7f80f0d7c9cd96a2d660eeb8b695297bef064059,no,,,,,,,,
CVE-2020-7238,https://github.com/netty/netty/commit/ac76a24ff6d3cd0f59a2833c2f83eb82184ecaeb,yes,tagged,自动化比较繁琐，人工确认版本,,,,,,
CVE-2021-40111,"https://github.com/apache/james-project/commit/3cd79b23ed190ac2d51dd88fc0ce419f0daa4ac8
https://github.com/apache/james-project/commit/9b07160f6c54a3797412a1c767374f567046ca8f
https://github.com/apache/james-project/commit/acc2ce90fd1de47c64e853e3c9762a6673a82969",yes,tagged,,,,,,,
CVE-2017-15703,https://github.com/apache/nifi/commit/9e2c7be7d3c6a380c5f61074d9a5a690b617c3dc,pass,,,,,,,,
CVE-2008-5130,https://github.com/ls1intum/Ares/commit/af4f28a56e2fe600d8750b3b415352a0a3217392,pass,,,,,,,,
CVE-2021-33604,https://github.com/vaadin/flow/pull/11099,no,,依赖复杂,,,,,,
CVE-2017-4963,"https://github.com/cloudfoundry/uaa/commit/4de68d621c7b7542f85d78c1c0d7d8dc002d19fc
https://github.com/cloudfoundry/uaa/commit/be86416f244dd49f5f0079d2a1d56b2b59cc5a88
https://github.com/cloudfoundry/uaa/commit/f87f339745b5fd2e7714396173548c5ad6f92669",pass,,,,,,,,
CVE-2022-25167,https://github.com/apache/flume/commit/dafb26ccb172141c6e14e95447e1b6ae38e9a7d0,no,,依赖太复杂,,,,,,
CVE-2021-41561,https://github.com/apache/parquet-mr/pull/933,pass,,,,,,,,
CVE-2014-4172,https://github.com/apereo/java-cas-client/commit/ae37092100c8eaec610dab6d83e5e05a8ee58814,yes,tagged,final protected,,,,,,
CVE-2021-39180,"https://github.com/OpenOLAT/OpenOLAT/commit/5668a41ab3f1753102a89757be013487544279d5
https://github.com/OpenOLAT/OpenOLAT/commit/699490be8e931af0ef1f135c55384db1f4232637
https://github.com/OpenOLAT/OpenOLAT/commit/2cf73c972e23ccd69cc1e103e43c2c8253571d3e",pass,,,,,,,,
CVE-2014-0114,https://github.com/apache/commons-beanutils/commit/62e82ad92cf4818709d6044aaf257b73d42659a4,yes,tagged,,,,,,,
CVE-2022-20618,"https://github.com/jenkinsci/bitbucket-branch-source-plugin/commit/467ed6c94af8735c4755d53145a54325ae82d073
https://github.com/jenkinsci/bitbucket-branch-source-plugin/commit/95d57661797e811c1aab7e758b45d1fe69eb1448",no,,,,,,,,
CVE-2016-1000345,https://github.com/bcgit/bc-java/commit/21dcb3d9744c83dcf2ff8fcee06dbca7bfa4ef35,pending,,,,,,,,
CVE-2021-31403,https://github.com/vaadin/framework/pull/12188,pass,,,,,,,,
CVE-2013-0108,https://github.com/FasterXML/woodstox/commit/7937f97c638ef8afd385ebf4a675a9b096ccdd57,pass,,,,,,,,
CVE-2019-12145,https://github.com/jpmml/jpmml-model/commit/494f821ee55e6b1f2949c78781c1d0fa8517867e#diff-322a783849e2119b37122dd21b0f48f2,no,,依赖复杂,,,,,,
CVE-2019-12421,https://github.com/apache/nifi/pull/3362,pass,,,,,,,,
CVE-2022-23619,https://github.com/xwiki/xwiki-platform/commit/d8a3cce48e0ac1a0f4a3cea7a19747382d9c9494,pass,,,,,,,,
CVE-2022-23913,"https://github.com/apache/activemq-artemis/commit/6af80fa33058a755d02daa4d3ccf168646880b37
https://github.com/apache/activemq-artemis/pull/3862
https://github.com/apache/activemq-artemis/pull/3871
https://github.com/apache/activemq-artemis/pull/3871/commits/153d2e9a979aead8dff95fbc91d659ecc7d0fb82
https://github.com/apache/activemq-artemis/pull/3862/commits/1f92368240229b8f5db92a92a72c703faf83e9b7",pass,,,,,,,,
CVE-2021-40822,"https://github.com/geoserver/geoserver/pull/5847
https://github.com/geoserver/geoserver/pull/5848",no,,maven jar 缺失,,,,,,
CVE-2021-32731,https://github.com/pgjdbc/pgjdbc/commit/f6d47034a4ce292e1a659fa00963f6f713117064,no,,testcase 删除,,,,,,
CVE-2022-26520,,pending,,patch remove testcase,,,,,,
CVE-2020-36518,"https://github.com/FasterXML/jackson-databind/commit/fcfc4998ec23f0b1f7f8a9521c2b317b6c25892b
https://github.com/FasterXML/jackson-databind/pull/3416",pass,,,,,,,,
CVE-2011-4461,https://github.com/eclipse/jetty.project/commit/085c79d7d6cfbccc02821ffdb64968593df3e0bf,no,,testcase 未提供关键的 key,,,,,,
CVE-2022-23307,https://github.com/qos-ch/reload4j/commit/64902fe18ce5a5dd40487051a2f6231d9fbbe9b0,no,,testcase 无法确认,,,,,,
CVE-2020-7226,"https://github.com/vt-middleware/cryptacular/commit/311baf12252abf21947afd07bf0a0291ec3ec796
https://github.com/vt-middleware/cryptacular/pull/56
https://github.com/vt-middleware/cryptacular/commit/ec2fb65f2455c479376695e3d75d30c7f6884b3f",pass,,,,,,,,
CVE-2018-1000129,"https://github.com/rhuss/jolokia/commit/5895d5c137c335e6b473e9dcb9baf748851bbc5f#diff-f19898247eddb55de6400489bff748ad
https://github.com/rhuss/jolokia/commit/5895d5c137c335e6b473e9dcb9baf748851bbc5f",pass,,,,,,,,
CVE-2014-4651,https://github.com/jclouds/jclouds/pull/420,no,,testcase 不适用,,,,,,
CVE-2021-39231,"https://github.com/apache/ozone/pull/1636
https://github.com/apache/ozone/pull/1912
https://github.com/apache/ozone/pull/1801
https://github.com/apache/ozone/pull/1887
https://github.com/apache/ozone/commit/24ee2062cd46400a8656ffbc7d6fccbc75fc516f",no,,maven jar 缺失,,,,,,
CVE-2021-28170,https://github.com/eclipse-ee4j/el-ri/pull/160/commits/b6a3943ac5fba71cbc6719f092e319caa747855b,no,,maven jar 缺失,,,,,,
CVE-2020-15231,"https://github.com/mapfish/mapfish-print/commit/89155f2506b9cee822e15ce60ccae390a1419d5e
https://github.com/mapfish/mapfish-print/pull/1397/commits/89155f2506b9cee822e15ce60ccae390a1419d5e",pass,,,,,,,,
CVE-2022-24847,"https://github.com/geoserver/geoserver/commit/b94a69943992df999d627b21a4ed056fad4569f8
https://github.com/geoserver/geoserver/commit/f3028095d6881d3b2f500a20901de4baf1085811",pass,,,,,,,,
CVE-2022-26850,"https://github.com/apache/nifi/pull/5856
https://github.com/apache/nifi/commit/859d5fe",pass,,,,,,,,
CVE-2022-32549,"https://github.com/apache/sling-org-apache-sling-api/commit/8754cd20cb047498e1cf53fde1e5c0357232e6b9
https://github.com/apache/sling-org-apache-sling-commons-log/commit/6b1e8372cc0ecfc4bec8b8749dc317533aeb2b2f",yes,tagged,,,,,,,
CVE-2018-1000169,https://github.com/jenkinsci/jenkins/commit/69a784bb8d2c5a021d225eda2d392fb081c1169e,no,,,,,,,,
CVE-2021-23265,https://github.com/craftercms/core/commit/4800c18588433ec2e138bad30279140b38d713fa,pass,,,,,,,,
CVE-2018-12537,"https://github.com/eclipse/vert.x/commit/1bb6445226c39a95e7d07ce3caaf56828e8aab72
https://github.com/eclipse-vertx/vert.x/commit/1bb6445226c39a95e7d07ce3caaf56828e8aab72
https://github.com/eclipse-vertx/vert.x/commit/3a6512695a9d610687081eb13d2a1681151fd7fb",pass,,,,,,,,
CVE-2017-12622,https://github.com/apache/geode/commit/db4a493efc09600bf0a9778d5274c09b23b16644,pass,,,,,,,,
CVE-2020-27826,https://github.com/keycloak/keycloak/commit/dae4a3eaf26590b8d441b8e4bec3b700ee303b72,pass,,,,,,,,
CVE-2022-30956,https://github.com/jenkinsci/rundeck-plugin/commit/2f3e02dae4e5376dca63bed09cd59318edbdccf3,no,,,,,,,,
CVE-2019-10355,https://github.com/jenkinsci/script-security-plugin/commit/5dc2e2465f309c772237a4b2de9caf61ba9b585b,no,,,,,,,,
CVE-2021-41242,https://github.com/OpenOLAT/OpenOLAT/commit/c450df7d7ffe6afde39ebca6da9136f1caa16ec4,pass,,,,,,,,
CVE-2021-22095,"https://github.com/spring-projects/spring-amqp/commit/bde294d62a8b7f3f1d5a9f50f862c6f0782efb9d
https://github.com/spring-projects/spring-amqp/commit/b881b65155a1d7e1fe92a551eb63ef235625a733",yes,tagged,,,,,,,
CVE-2021-32620,https://github.com/xwiki/xwiki-platform/commit/f9a677408ffb06f309be46ef9d8df1915d9099a4,no,,maven 中心仓 jar 缺失,,,,,,
CVE-2007-1940,https://github.com/personnummer/java/commit/3bad4e3354503d7cfd443257c94c41f57b3d1621,no,,patch 不正确,,,,,,
CVE-2019-9658,"https://github.com/checkstyle/checkstyle/pull/6476
https://github.com/checkstyle/checkstyle/commit/180b4fe37a2249d4489d584505f2b7b3ab162ec6",pass,,,,,,,,
CVE-2021-21409,"https://github.com/netty/netty/commit/b0fa4d5aab4215f3c22ce6123dd8dd5f38dc0432
https://github.com/netty/netty/commit/89c241e3b1795ff257af4ad6eadc616cb2fb3dc4
https://github.com/Netflix/zuul/pull/980",no,,testcase过于复杂,,,,,,
CVE-2018-1000406,https://github.com/jenkinsci/jenkins/commit/c3351d2e7c3edfee82b9470e9aa1168982296072,no,,,,,,,,
CVE-2022-25845,"https://github.com/alibaba/fastjson/commit/8f3410f81cbd437f7c459f8868445d50ad301f15
https://github.com/alibaba/fastjson/commit/35db4adad70c32089542f23c272def1ad920a60d",yes,tagged,,,,,,,
CVE-2020-1942,https://github.com/apache/nifi/commit/95746d346cddbd6134c4b28fdc39d5813a626f97,pass,,,,,,,,
CVE-2016-10750,"https://github.com/hazelcast/hazelcast/commit/5a47697519018eb4918df33a21faae811e85f01a
https://github.com/hazelcast/hazelcast/pull/12230",pass,,,,,,,,
CVE-2016-1000343,"https://github.com/bcgit/bc-java/commit/706c05786e28eb47aee71391d724e3b1d0a88116
https://github.com/bcgit/bc-java/commit/50a53068c094d6cff37659da33c9b4505becd389",yes,tagged,,,,,,,
CVE-2014-1202,https://github.com/SmartBear/soapui/commit/6373165649ad74257493c69dbc0569caa7e6b4a6,no,,maven jar 缺失,,,,,,
CVE-2019-5442,https://github.com/pippo-java/pippo/commit/818411f6639499afc552a519a06626c0a0c16911,no,,testcase 测试新增,,,,,,
CVE-2017-1000400,https://github.com/jenkinsci/jenkins/commit/b2083a387a5bdb6f7ee7f7c81a1f6312aca2a558,no,,,,,,,,
CVE-2008-3843,"https://github.com/hazelcast/hazelcast/commit/f029f9f2b91da75de5ed3d8bdd52ac29d5c8a1c1
https://github.com/hazelcast/hazelcast/pull/15358
https://github.com/hazelcast/hazelcast/commit/b7f2c159c745d0043abadf806ef9a0c567641ffb",pass,,,,,,,,
CVE-2019-17640,https://github.com/vert-x3/vertx-web/commit/b12f7c4c6576a8adc3f683b2899de4b0e7d099e4,no,,依赖复杂,,,,,,
CVE-2021-42550,https://github.com/qos-ch/logback/commit/87291079a1de9369ac67e20dc70a8fdc7cc4359c,no,,patch方式是删除,,,,,,
CVE-2019-20444,"https://github.com/netty/netty/commit/745814b382e828c344aeff2ab4fd9530fbb7cdfe
https://github.com/netty/netty/pull/9871
https://github.com/netty/netty/commit/a7c18d44b46e02dadfe3da225a06e5091f5f328e",yes,tagged,testcase过于复杂,,,,,,
CVE-2021-40110,"https://github.com/apache/james-project/pull/612
https://github.com/apache/james-project/commit/90ec73f3138e272896d110575eeb063f6eef1d9c
https://github.com/apache/james-project/commit/55508d298247dbbebf230f77eacd0222d248dcba",yes,tagged,,,,,,,
CVE-2019-10345,https://github.com/jenkinsci/configuration-as-code-plugin/commit/73afe3cb10a723cb06e29c2e5499206aadae3a0d,no,,,,,,,,
CVE-2017-7686,https://github.com/apache/ignite/commit/b7d8d1b3f1376c6f83a60f73a90d47817cb159cc,pass,,,,,,,,
CVE-2022-26336,https://github.com/apache/poi/commit/6622d9badb3590cb6190d912730548635a359dc0,yes,tagged,,,,,,,
CVE-2017-4952,"https://github.com/vmware/xenon/commit/7a747d82b80cd38d2c11a0d9cdedb71c722a2c75
https://github.com/vmware/xenon/commit/06b9947cf603ba40fd8b03bfeb2e84528a7ab592
https://github.com/vmware/xenon/commit/30ae41bccf418d88b52b35a81efb3c1304b798f8
https://github.com/vmware/xenon/commit/ec30db9afada9cb52852082ce4d7d0095524f3b3
https://github.com/vmware-archive/xenon/commit/b1fd306047ecdac82661d636ebee801a7f2b3a0a
https://github.com/vmware/xenon/commit/5682ef8d40569afd00fb9a5933e7706bb5b66713
https://github.com/vmware-archive/xenon/commit/c23964eb57e846126daef98ef7ed15400313e977
https://github.com/vmware-archive/xenon/commit/5682ef8d40569afd00fb9a5933e7706bb5b66713
https://github.com/vmware/xenon/commit/b1fd306047ecdac82661d636ebee801a7f2b3a0a
https://github.com/vmware/xenon/commit/055ae13603f0cc3cd7cf59f20ce314bf8db583e1
https://github.com/vmware/xenon/commit/756d893573414eec8635c2aba2345c4dcf10b21c
https://github.com/vmware-archive/xenon/commit/aac1921a1e5480addb1101a513d93dc25de71b50
https://github.com/vmware-archive/xenon/commit/30ae41bccf418d88b52b35a81efb3c1304b798f8
https://github.com/vmware-archive/xenon/commit/756d893573414eec8635c2aba2345c4dcf10b21c
https://github.com/vmware/xenon/commit/c23964eb57e846126daef98ef7ed15400313e977
https://github.com/vmware-archive/xenon/commit/7a747d82b80cd38d2c11a0d9cdedb71c722a2c75
https://github.com/vmware-archive/xenon/commit/ec30db9afada9cb52852082ce4d7d0095524f3b3
https://github.com/vmware-archive/xenon/commit/06b9947cf603ba40fd8b03bfeb2e84528a7ab592
https://github.com/vmware-archive/xenon/commit/1a35836973a695157749b0bbbf45b8b2fdcecbd3",pass,,,,,,,,
CVE-2022-23223,https://github.com/apache/incubator-shenyu/commit/9a02215013037e1cc8cd41f216164628a9e9e28f,pass,,,,,,,,
CVE-2017-2613,https://github.com/jenkinsci/jenkins/commit/b88b20ec473200db35d0a0d29dcf192069106601,no,,,,,,,,
CVE-2021-22732,https://github.com/spring-projects/spring-framework/commit/09d9450154be796349dabdc606ade57beae08724,no,,patch 不正确,,,,,,
CVE-2018-8857,https://github.com/ls1intum/Ares/commit/af4f28a56e2fe600d8750b3b415352a0a3217392,pass,,,,,,,,
CVE-2021-33036,"https://github.com/apache/hadoop/commit/45801fba8b00257ab32c02a7d1a05948ba687a49
https://github.com/apache/hadoop/commit/ba041fe6d34215f075e0a7b2078d7273147e14b7",no,,依赖复杂,,,,,,
CVE-2020-13949,https://github.com/apache/hbase/commit/cb3b06d773a83f007abec55173185402cafa5648,pass,,,,,,,,
CVE-2022-21724,"https://github.com/pgjdbc/pgjdbc/commit/8a363a7c0989ef8a8f45bb055b4003f758ceabd5
https://github.com/pgjdbc/pgjdbc/commit/f4d0ed69c0b3aae8531d83d6af4c57f22312c813",no,,testcase 不适用旧版本，适配困难,,,,,,
CVE-2017-2612,https://github.com/jenkinsci/jenkins/commit/a814154695e23dc37542af7d40cacc129cf70722,no,,,,,,,,
CVE-2022-33140,https://github.com/apache/nifi/pull/6122/commits/1cde05f07f5565e435ddeb2f43ea7294eecdcd72,pass,,,,,,,,
CVE-2022-23617,https://github.com/xwiki/xwiki-platform/commit/30c52b01559b8ef5ed1035dac7c34aaf805764d5,no,,maven 中心仓 jar 缺失,,,,,,
CVE-2019-1003050,"https://github.com/jenkinsci/jenkins/commit/d393c7e9ba3ec44953ef1f8b11839421e2649ee7
https://github.com/jenkinsci/jenkins/commit/8eb632dda219ec8796420ce58d9564cddf8f8f93",no,,,,,,,,
CVE-2018-18893,"https://github.com/HubSpot/jinjava/pull/230
https://github.com/HubSpot/jinjava/commit/c13927db0fb7bb3b567469f125be8000f8cbf601",pending,,testcase 不适用大量旧版本,,,,,,
CVE-2017-1000391,https://github.com/jenkinsci/jenkins/commit/566a8ddb885f0bef9bc848e60455c0aabbf0c1d3,no,,,,,,,,
CVE-2022-23974,"https://github.com/apache/pinot/pull/7969
https://github.com/apache/pinot/pull/7961
https://github.com/apache/pinot/pull/7961/commits/46c8c277ea1ba20f191f716406f88a85caf2e1b9",pass,,,,,,,,
CVE-2020-10990,https://github.com/Accenture/mercury/commit/f647a01347485d2afe3a0b735eab3d0121d61f46,no,,testcase 测试新增,,,,,,
CVE-2021-23900,"https://github.com/OWASP/json-sanitizer/commit/64dd9502708c25782abc54f1941b21bac711d3da
https://github.com/OWASP/json-sanitizer/commit/a37f594f7378a1c76b3283e0dab9e1ab1dc0247e",yes,tagged,成功触发，这个补丁与CVE-2021-23899一样，一个补丁同时修复了两个CVE,,,,,,
CVE-2003-0992,https://github.com/keycloak/keycloak/commit/315b9e3c2970145e03dfaaddc364d588c9ebf060,pass,,,,,,,,
CVE-2021-36696,https://github.com/spring-projects/spring-boot/commit/d09aafacda0db25c1147a0f3e2c4931533881d5c,pass,,,,,,,,
CVE-2022-23060,https://github.com/shopizer-ecommerce/shopizer/commit/6b9f1ecd303b3b724d96bd08095c1a751dcc287e,pass,,,,,,,,
CVE-2018-20227,"https://github.com/eclipse/rdf4j/commit/df15a4d7a8f2789c043b27c9eafe1b30316cfa79
https://github.com/eclipse/rdf4j/commit/099482e52f070a3d74e5ad368cff59c91e9b4f8a
https://github.com/eclipse/rdf4j/pull/1211/commits/df15a4d7a8f2789c043b27c9eafe1b30316cfa79",yes,tagged,,,,,,,
CVE-2017-1000399,https://github.com/jenkinsci/jenkins/commit/3ff432ace14d8f4544c88a179a2f7a962eb98ba6,no,,,,,,,,
CVE-2020-15813,https://github.com/Graylog2/graylog2-server/pull/8569,pass,,,,,,,,
CVE-2021-25930,"https://github.com/OpenNMS/opennms/commit/607151ea8f90212a3fb37c977fa57c7d58d26a84
https://github.com/OpenNMS/opennms/commit/eb08b5ed4c5548f3e941a1f0d0363ae4439fa98c",no,,maven jar 缺失,,,,,,
CVE-2018-1000407,https://github.com/jenkinsci/jenkins/commit/df87e12ddcfeafdba6e0de0e07b3e21f8473ece6,no,,,,,,,,
CVE-2022-29577,https://github.com/nahsra/antisamy/commit/32e273507da0e964b58c50fd8a4c94c9d9363af0,pending,存在 protected,,,,,,,
CVE-2022-25867,"https://github.com/socketio/socket.io-client-java/commit/e8ffe9d1383736f6a21090ab959a2f4fa5a41284
https://github.com/socketio/socket.io-client-java/commit/8664499b6f31154f49783531f778dac5387b766b",yes,tagged,,,,,,,
CVE-2010-1397,https://github.com/apache/hadoop/commit/c3b7425bf108a600889a4d59ae947b6f7523dcca,pass,,,,,,,,
CVE-2018-1000110,https://github.com/jenkinsci/git-plugin/commit/a3d3a7eb7f75bfe97a0291e3b6d074aafafa86c9,no,,,,,,,,
CVE-2014-3490,"https://github.com/ronsigal/Resteasy/commit/9b7d0f574cafdcf3bea5428f3145ab4908fc6d83
https://github.com/resteasy/Resteasy/pull/521",no,,需要启动一个Web服务才能进行触发,,,,,,
CVE-2020-7692,https://github.com/googleapis/google-oauth-java-client/commit/13433cd7dd06267fc261f0b1d4764f8e3432c824,no,,maven jar 缺失,,,,,,
CVE-2022-24819,"https://github.com/xwiki/xwiki-platform/commit/60ed72d56eb22e24243428a0455cccbed8dbb406
https://github.com/xwiki/xwiki-platform/pull/1692",no,,maven 中心仓 jar 缺失,,,,,,
CVE-2020-9487,https://github.com/apache/nifi/commit/01e42dfb3291c3a3549023edadafd2d8023f3042,pass,,,,,,,,
CVE-2014-3625,"https://github.com/spring-projects/spring-framework/commit/3f68cd633f03370d33c2603a6496e81273782601
https://github.com/spring-projects/spring-framework/commit/9beae9ae4226c45cd428035dae81214439324676
https://github.com/spring-projects/spring-framework/commit/9cef8e3001ddd61c734281a7556efd84b6cc2755",yes,tagged,,,,,,,
CVE-2019-0657,https://github.com/keycloak/keycloak/commit/44000caaf5051d7f218d1ad79573bd3d175cad0d,pass,,,,,,,,
CVE-2021-28168,https://github.com/eclipse-ee4j/jersey/pull/4712,no,,tescase 不是针对漏洞,,,,,,
CVE-2022-24898,"https://github.com/xwiki/xwiki-commons/commit/abe79aaa31d4e8d8caaadfb7454227fb92ed7b18
https://github.com/xwiki/xwiki-commons/commit/947e8921ebd95462d5a7928f397dd1b64f77c7d5",yes,tagged,,,,,,,
CVE-2021-44667,"https://github.com/alibaba/nacos/commit/cd6d7e33b94f24814701f3faf8b632e5e85444c5
https://github.com/alibaba/nacos/commit/5c0219d7c369e3a293b9ba5cf19c72a51ae93015
https://github.com/alibaba/nacos/pull/7364",no,,testcase 测试新增,,,,,,
CVE-2016-1000341,"https://github.com/bcgit/bc-java/commit/acaac81f96fec91ab45bd0412beaf9c3acd8defa
https://github.com/bcgit/bc-java/commit/acaac81f96fec91ab45bd0412beaf9c3acd8defa#diff-e75226a9ca49217a7276b29242ec59ce",no,,,,,,,,
CVE-2021-45458,"https://github.com/apache/kylin/pull/1782/commits/c6525128fd9f0222e3049800c8d215f374e5caaa
https://github.com/apache/kylin/pull/1781/commits/21be8fc14307da280db62c0127c423bf92d0faed
https://github.com/apache/kylin/pull/1782
https://github.com/apache/kylin/pull/1781",pass,,,,,,,,
CVE-2020-36282,https://github.com/rabbitmq/rabbitmq-jms-client/pull/136/commits/f647e5dbfe055a2ca8cbb16dd70f9d50d888b638,pass,,,,,,,,
CVE-2014-8114,https://github.com/uberfire/uberfire/commit/21ec50eb15,pass,,,,,,,,
CVE-2022-0672,"https://github.com/eclipse/lemminx/pull/1174
https://github.com/eclipse/lemminx/commit/076b88052c2a63f60a98ef4b45e3e38c217b70ae",no,,maven jar 缺失,,,,,,
CVE-2017-1000398,https://github.com/jenkinsci/jenkins/commit/da06fd471cea79123821c778228eeb08e1cedcc7,no,,,,,,,,
CVE-2021-31408,https://github.com/vaadin/flow/pull/10577,no,,依赖复杂,,,,,,
CVE-2019-17638,https://github.com/eclipse/jetty.project/commit/ff8ae56fa939c3477a0cdd1ff56ce3d902f08fba,pending,,依赖复杂,,,,,,
CVE-2019-13990,"https://github.com/quartz-scheduler/quartz/commit/13c1d45aa1db15d0fa0e4997139c99ba219be551
https://github.com/quartz-scheduler/quartz/pull/501",no,,maven jar 缺失,,,,,,
CVE-2021-41269,"https://github.com/jmrozanec/cron-utils/pull/494/commits/9c93c17b8107e58073443a045e22274467b88aae
https://github.com/jmrozanec/cron-utils/commit/cfd2880f80e62ea74b92fa83474c2aabdb9899da
https://github.com/jmrozanec/cron-utils/pull/494",no,,,,,,,,
CVE-2020-13942,https://github.com/apache/unomi/commit/0b81ba35dd3c3c2e0a92ce06592b3df90571eced,pass,,,,,,,,
